,id,examples,file_id,user_id,subforum_id,num_contexts,label,scores
2547,30613071_3,"Later after thousands of rounds of experience , move up to a larger rifle and pistol .",30613071_3,576850,1359,0,noHate,0.20025255
2548,14663763_1,"if its such a big deal that you need to talk about it , yes. you are a non-white. you might as well be fully mongol .",14663763_1,577225,1371,1,hate,0.6134084
2549,31740833_1,"Well, I think we 've reached the point where this discussion is going round and round , so we can end it right here .",31740833_1,573700,1363,0,noHate,0.067335
2550,13479789_1,I go through this thread once a week to check the links .,13479789_1,572128,1345,0,noHate,0.053380385
2551,13850074_1,I would like to hear this .,13850074_1,586898,1391,0,noHate,0.03950343
2552,13586829_3,2508,13586829_3,581116,1393,2,noHate,0.029990422
2553,30535761_3,Defend yourself !!!!!,30535761_3,580712,1359,0,noHate,0.19199191
2554,12860462_1,Sound like they are speaking another language in the back ground .,12860462_1,572067,1346,0,noHate,0.16936044
2555,12875712_1,"Absolutely, whenever i see a dirty white coon with dreadlocks i get the urge to grab him by his flea blanket head and head butt him senseless",12875712_1,572256,1347,0,hate,0.8644001
2556,13500305_4,"If you happen to download this , feel free to add me to your Friends list and connect to me .",13500305_4,573911,1395,0,noHate,0.19091277
2557,14065321_1,Im always mystified by the way that those most set on getting rid of partition are always those who want to have nothing at all to do with the PUL community in the north .,14065321_1,574345,1383,0,noHate,0.29502916
2558,30657972_4,I love her voice !,30657972_4,575087,1348,0,noHate,0.035457388
2559,14424198_1,I just wanted to say hello to The Jew is Evil .,14424198_1,573740,1375,0,hate,0.76644164
2560,14670146_1,"It is important for people to realize that gays want gay marriage ..... not because they desire some sort of government paperwork , but because they are seeking the right to adopt defenseless children .",14670146_1,614439,1371,0,hate,0.34042025
2561,30588013_2,"But from what i have seen of the UFC lately , there are many whites dominating their division or challenging in the top positions of just about every weight class , with the exception of the heavyweight division .",30588013_2,576112,1359,0,noHate,0.23667888
2562,30424118_1,exactly.,30424118_1,572896,1362,0,noHate,0.043688107
2563,13435014_2,And Oh My God .,13435014_2,576823,1347,0,noHate,0.0498157
2564,14671125_2,"Unless the aliens were simply humans from another planet you would never get used to them , stop lying .",14671125_2,572896,1371,0,noHate,0.24183325
2565,14109373_2,"I 'm 19 , 150lbs. green eyes , light brown hair , good features. good looking to myself , and maybe to you , k.i.t emerald714@hotmail.com",14109373_2,600437,1381,1,noHate,0.1706195
2566,14671966_2,"If they want to fire all these leftist moonbats and replace them with genuine White conservatives , I 'm all for it .",14671966_2,573247,1371,0,hate,0.6473895
2567,14090367_1,Brother You remind Me of a Young Meatloaf !,14090367_1,572043,1381,0,noHate,0.109406605
2568,13863356_1,The Church of Ireland Archbishop of Dublin has called for an amnesty for immigrants who have been in Ireland for five years or more without their status being resolved .,13863356_1,582579,1391,0,noHate,0.11536923
2569,13844429_1,The reality is that the White race is a minority race .,13844429_1,574905,1391,0,noHate,0.44486713
2570,30491877_2,The school did not cause my much trouble because it was elementary school .,30491877_2,574438,1362,0,noHate,0.15347667
2571,14434772_1,"The sister of Daniel Wretström spoke at a march to remember his murder , followed directly by a speech by Blood and Honor .",14434772_1,589918,1375,0,noHate,0.028482372
2572,13618945_2,Relatively new band from Finland and all lyrics in suomi .,13618945_2,589802,1393,0,noHate,0.013552487
2573,31730600_1,Man theres been alot of stuff on the news about it. the last week weve been on the front page of the news paper 3 times and on the news every night .,31730600_1,598980,1363,0,noHate,0.095143974
2574,30603485_1,"I use 40mm grenade ammo cans , rubber sealed and air tight and you can find them for about $ 20 a piece .",30603485_1,576337,1359,0,noHate,0.10125403
2575,31442389_4,"Well , there goes the dino-dong theory , down the memory , I mean the water hole ... sorry",31442389_4,572414,1346,0,noHate,0.3735357
2576,12875264_3,They have improved the site .,12875264_3,575695,1397,0,noHate,0.06415656
2577,14110246_1,Just out there looking for my future wife Actually I am just hoping to find some white ladies from canada. give me a shout via e-mail strmfrnt@telusplanet.net or icq @ 27961835,14110246_1,589982,1381,0,noHate,0.4396233
2578,14097203_4,"4 years I think , give or take a month or so .",14097203_4,598498,1381,0,noHate,0.067179866
2579,30420836_2,"What A Busy Week of Media Work Getting Out the Story of Canada Customs Thought Police and Harassment * CAFE You Tube -- Paul Fromm on censorship in Canada - YouTube * Co-host STORMFRONT Radio ( twice ) * Co-host THE TRUMP PHENOMENON ( twice on Republic Broadcasting * Interviewed on Jamie Kelso 's THE AMERICAN FREEDOM PARTY SHOW * RED ICE RADIO ( discussing the Arthur Topham `` hate law '' trial -- http://www.redicecreations.com/radio ... RIR-160210.php * The Brandon Martinez Show -- https : //youtu.be/wKF8Ekh3Rqk * One hour interview on VOTERS ' ECHO television show -- Voters Echo - Paul Frommâ s take on freedom of speech and the Charter of Rights ! 09 February 2016 - YouTube * And , of course , on my nightly radio show on whiteresistanceradio.com",30420836_2,577429,1388,0,noHate,0.3298778
2580,30415929_2,Basically just tell them what they want to hear .,30415929_2,573231,1362,0,noHate,0.06780128
2581,13594339_1,"All of his posts thus far have been rather gratuitous and heavily aimed on Skandinavia alenth with the histories and spirits thereof , particularly the later portion of post #31 .",13594339_1,572043,1393,0,noHate,0.19433531
2582,30491832_2,Why Singapore Leads the World in Early Mathematics,30491832_2,575970,1362,0,noHate,0.022020949
2583,13293414_3,http://www.wral.com/news/local/story/1850536/,13293414_3,572180,1345,1,noHate,0.094462514
2584,14039235_1,And so friendly too .,14039235_1,588145,1387,0,noHate,0.05974301
2585,14099762_1,"I'm often asked what my main squeeze looks like , here she is , Sweet Polly Purebred , in a scene where I save her from the evil jew scientist Simon Bar Sinister",14099762_1,573473,1381,0,noHate,0.36851835
2586,14110260_2,I 'm more into wolves than lions .,14110260_2,589660,1381,0,noHate,0.13563666
2587,13868014_4,II .,13868014_4,572043,1391,0,idk/skip,0.015520277
2588,14673601_4,Negroids could n't put together a bake sale properly much less a work force .,14673601_4,575678,1371,0,hate,0.70370144
2589,14098701_2,New to the area .,14098701_2,599056,1381,0,noHate,0.02563762
2590,30476671_1,Maybe those are countries with the top 25 GDP 's ?,30476671_1,573770,1362,0,noHate,0.07609917
2591,14265749_3,"Long day , but very beautiful of course .",14265749_3,577970,1380,0,noHate,0.07345213
2592,12901653_2,But who knows ?,12901653_2,578119,1345,0,noHate,0.057693817
2593,13604958_2,I 'm pretty sure that tens of billions are sent abroad every year even though 50 + % stays in Sweden .,13604958_2,581207,1393,2,noHate,0.11349402
2594,14113130_1,were in chicago u live ?,14113130_1,600252,1381,0,noHate,0.10585771
2595,31765401_1,them damn wiggers need a friggen reality check. its bad when a white person walks to another and calls him his `` dawg '',31765401_1,750200,1363,0,noHate,0.87185377
2596,13163736_2,We spent our time trying to get our Negroes to learn how to read .,13163736_2,580130,1345,0,hate,0.7143426
2597,13861753_2,I cant believe you 've lasted this long on this forum,13861753_2,589338,1391,0,noHate,0.10948426
2598,30644511_5,It puts a warm smile on my face every year .,30644511_5,585121,1348,0,noHate,0.054055728
2599,14418706_1,"This post by Jack boot and the piece by Marc Moran , are very inspiring .",14418706_1,572825,1375,0,noHate,0.25174788
2600,14028870_1,"These areas that you name are the preserve of the rich , you wont find a single white working class person living there.We might look down on blacks and pakis as scum and not want them living near us but the upper class feel exactly the same about us",14028870_1,591076,1387,0,hate,0.7626452
2601,13489748_9,Such is the sign of our time ...,13489748_9,572043,1395,0,noHate,0.04219667
2602,30597326_1,https://scontent-a-ord.xx.fbcdn.net/hphotos-prn1/560008_10200593451827685_1725723611_n.jpg Antique photo of French motorized tricycles https : //scontent-b-ord.xx.fbcdn.net/hphotos-ash4/603341 _ 10200196698389097 _ 1099230950 _ n.jpg Man with elaborate motorized tricycle More photos : https : //www.facebook.com/isabelle.br ... 1025670 & type = 3,30597326_1,575695,1348,0,noHate,0.058491338
2603,12834217_4,Click below for a FREE download of a colorfully illustrated 132 page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .,12834217_4,572066,1346,0,hate,0.23540181
2604,14650949_3,"The media is reluctantly covering this , surely not with the same intensity as when the criminal Brown was killed in Ferguson .",14650949_3,574041,1371,0,noHate,0.30864027
2605,13429877_2,I plan to add a few more books today as well,13429877_2,581485,1347,0,noHate,0.09613015
2606,30747632_1,Raise your kids on more than one language .,30747632_1,572191,1362,0,noHate,0.100793466
2607,30429569_6,http://www.youtube.com/watch?feature...&v=WkLHXKHb1VcManufacturingmemorieshttps://www.youtube.com/watch ? v = XcywPdORySA Memory expert Elizabeth Loftus shows Lesley Stahl how memories can be manipulated .,30429569_6,576284,1354,0,noHate,0.29215088
2608,30475683_1,"Yes indeed it is , and yes he is a jew .",30475683_1,576363,1359,2,noHate,0.37541175
2609,30613252_1,I would love to see a video of Somalis blown apart with a torpedo and see bodies and scrap metal fly hundreds of feet into the air .,30613252_1,572842,1359,0,hate,0.68636334
2610,33456892_1,Exactly.,33456892_1,572427,1347,0,noHate,0.043688107
2611,13286209_2,I mean they intentionally chose this house knowing there were white people living there .,13286209_2,576832,1345,0,noHate,0.4743074
2612,30626480_4,White Traditions can only exist in White Homelands .,30626480_4,573148,1348,0,noHate,0.36970353
2613,13455095_1,BLACK Man MURDERS 15 Year Old WHITE GIRL In Her BEDROOM - YouTube ZAKESHIA CAUGHT IT ON TAPE - YouTube Young white girl killed by black man she met online - YouTube http://www.youtube.com/watch ? v = fQPaZvlq4xQ & feature = endscreen & NR = 1 Ashley Taylor talks of being attacked on live TV - YouTube,13455095_1,572158,1347,0,noHate,0.4786765
2614,30745562_2,More double standards .,30745562_2,572203,1354,6,noHate,0.04076498
2615,13589434_1,That is just one of the theories .,13589434_1,586605,1393,0,noHate,0.06644485
2616,14095579_1,I so hope that coon got life in jail or the death penaltyYou did and are doing the best you can nobody can ask for more .,14095579_1,573498,1381,2,hate,0.43181124
2617,14104294_2,"Live in peoria , az",14104294_2,599678,1381,0,noHate,0.04110298
2618,13505642_1,"Yeah, Swamp soccer is the real sport ... beer , naked men , men in flower dresses Actually , I was planning to attend with a girl team one year ... unfortunately it didn ´ t happen YouTube - Swamp Soccer - Finland",13505642_1,572734,1395,0,noHate,0.37506405
2619,14668700_1,"What do those pictures have to do with 27 framers of the US Constitution including George Washington , James Madison and Benjamin Franklin being non-Jewish Freemasons ?",14668700_1,572043,1371,0,noHate,0.21974108
2620,13587851_3,"26155 Yes , our languages really are beautiful , at least I think so .",13587851_3,572043,1393,0,noHate,0.06848737
2621,13452111_1,We do need to stop judging each other and get o line for an hour and go do something `` positive '' in our area.Lets talk solution not petty diferences .,13452111_1,582279,1347,0,noHate,0.13149484
2622,14100040_1,i was shocked that the New Age Tattoos parlor did my celtic cross but he did charge a lot of money for a simple black and white tat $ 130 for it,14100040_1,593146,1381,0,noHate,0.34332696
2623,13468636_1,"The jew media likes to prop this whites becoming the minority non sense up because they want to try and scare whitey , the media plays on the fears that the average retard thinks hispanic or latino is a race and they play word play with titles like white hispanic and white non hispanic it is all a magic show nothing more .. But Whites becoming a minority in Europe the homeland is a much more serious issue that concerns me greatly .",13468636_1,582394,1346,0,hate,0.6410342
2624,13621261_1,"Mistenkt for krigsforbrytelser , søker asyl i Norge En tsjetsjener ( 32 ) - ettersøkt for terrorhandlinger - og en libaneser ( 41 ) - mistenkt for å ha begått krigsforbrytelser - bor på asylmottak i Norge med sine familier .",13621261_1,579371,1393,0,idk/skip,0.13831192
2625,13285245_4,Just let Shaniqua leave her kids home to burn the house down while she goes to da club .,13285245_4,573347,1345,15,hate,0.5671906
2626,13852434_2,I hope their is some sort off protest about this,13852434_2,590349,1391,0,noHate,0.10413259
2627,30587819_6,.410 Winchester PDX1 Gel and Meat Test - YouTube You just sold me on the judge .,30587819_6,573897,1359,0,noHate,0.06539204
2628,14267659_1,"I lived in texas when i was younger , i know how tough some things can get . `` rasslin animals '' is half the fun",14267659_1,599803,1380,2,noHate,0.32444072
2629,13439822_9,Hail The Imperium !,13439822_9,576972,1347,0,noHate,0.18961911
2630,14036430_1,"Should be locked up for this , wonder how long he 'll end up serving , maybe a week if we are lucky in this country .",14036430_1,577489,1387,4,noHate,0.20527914
2631,30500254_5,The war against whites is raging and I do n't want to be a casualty .,30500254_5,575946,1362,0,noHate,0.56507796
2632,30630091_2,"Though I am not a Christian , I can read it alongside the English and try to figure out words I do n't know .",30630091_2,578439,1348,0,noHate,0.11541267
2633,13486476_2,On Stormfront usually we try to respect feelings of those who find scantily dressed ( bikini etc ) images or suggestive poses tacky .,13486476_2,572271,1395,0,noHate,0.4465671
2634,30506297_2,And teach her to carry it in a place she can get to it quickly .,30506297_2,572149,1359,0,noHate,0.06639678
2635,14301771_6,"http://www.frontlinesourcegroup.com/ ... FSiCQgo * * * * AGw http://www.jobs-to-careers.com/index...FcKDQgodVk4ANQhttp://www.indeed.com/q-Temp-l-Conroe,-TX-jobs.html",14301771_6,581963,1380,0,noHate,0.31435606
2636,31744143_1,"Yet if the thugs had of actually robbed the store and injured or killed your friend , it would not be classified as a hate crime would it ?",31744143_1,573638,1363,0,noHate,0.45363045
2637,13455369_1,Crippin nigga .,13455369_1,582378,1347,6,hate,0.9182524
2638,12875822_2,Seemed to work well on the Indians and Australian aborigines .,12875822_2,577437,1347,0,noHate,0.12034221
2639,14655279_2,But how does one objectively distinguish a racist white gun owner from a non racist one ?,14655279_2,572874,1371,0,noHate,0.42290795
2640,14081124_1,I'm not running and giving it to the muds .,14081124_1,574445,1381,0,hate,0.2827383
2641,13481903_1,Thank You for Posting This !!!,13481903_1,576661,1346,0,noHate,0.06870613
2642,33677019_1,Wish we at least had a Marine Le Pen to vote for in Canada .,33677019_1,735154,1388,0,noHate,0.057916064
2643,30765006_1,Switching schools is easy .,30765006_1,573541,1362,0,noHate,0.085585855
2644,13288494_7,"Two of the suspects , Mr. Harrison and Mr. Currie , were repeat probation violators .",13288494_7,572180,1345,6,noHate,0.09970141
2645,14030963_1,"Hi Lads and Lasses , im new here , The country is in a mess and I have been watching these posts for weeks .",14030963_1,596261,1387,0,noHate,0.22136272
2646,14097590_2,Here is the link .,14097590_2,572825,1381,0,noHate,0.07896843
2647,13591993_2,I wonder if the attacker was a Swedish national ?,13591993_2,586437,1393,0,noHate,0.11481098
2648,14027965_1,I found out this morning that junior school kids are n't allowed to sing Bar Bar Black sheep anymore because it 's racist and might offend the coloured kids so they are being told to sing Bar Bar randow sheep ! whats next we 'll not be allowed to sing god save the queen .,14027965_1,595797,1387,0,noHate,0.7388681
2649,13147434_1,The illustration of Old West ghost towns is something that every American can relate to .,13147434_1,578303,1345,0,noHate,0.046549805
2650,30564938_2,You are thinking there 's something else in their European blood but it 's only genetic variation .,30564938_2,735124,1348,0,noHate,0.22460389
2651,33045544_1,"Jews are not only insane , they are of literal demonic DNA .",33045544_1,573473,1347,0,hate,0.85938823
2652,14265509_2,Polite people some times get service from small town businesses .,14265509_2,579560,1380,0,noHate,0.062714465
2653,14302523_2,Only problem is in the multiracial environment it means you have to dance with non-Whites .,14302523_2,593911,1380,0,noHate,0.6433153
2654,12876317_2,"I was just trying to see how many of you saw other races as a bigger thread than your own , and apparently , a few think this way .",12876317_2,575650,1347,0,noHate,0.13395126
2655,13480925_2,Its only 1 extra kid than we normally have and if we all do it and tell are white neighbors to do it I know it would make a difference .,13480925_2,580712,1346,0,noHate,0.26479456
2656,14673520_1,Sad thing is white nationalists DO judge Negroes by the content of the character .,14673520_1,576425,1371,0,noHate,0.53468704
2657,31766415_2,"I live in Georgia , namely the metro-Atlanta area so naturally im surrounded by monkeys .",31766415_2,597940,1363,0,noHate,0.44098264
2658,13479064_1,"Watch the Pass it On Honesty commercial where a kid returns a purse | Values.com White kid `` suspiciously '' returns black lady 's purse , white cops reward him with donuts",13479064_1,578708,1346,0,noHate,0.535515
2659,13587148_1,"Well, my whole jist of this time was to say that Norwegians are those whose kingdom is the most northerly and therefore the most nordic , as they have been referred to time after time again .",13587148_1,589564,1393,0,noHate,0.2796575
2660,13484016_4,But the duty will be to use those those arms when necessary in defense of the community .,13484016_4,577166,1347,0,noHate,0.11974611
2661,30641117_1,"yes RoadHog i did check into j and g they sound good , im hoping i will find one on the shelf soon tho , the mosin",30641117_1,578773,1359,0,noHate,0.11810517
2662,12855604_1,The peanut butter was not as important as the time machine used to go back and teach the ancient Incans how to make it .,12855604_1,576045,1346,1,noHate,0.12734847
2663,14417219_2,The WACPG 's focus is to shed light on how backwards we have become over affirmative action and allowing black established programs to grow and prosper while closing anything that benefits White Americans .,14417219_2,606601,1375,0,noHate,0.41304153
2664,30777933_7,Most Bibles never used the word Jew untill the late 1700 's .,30777933_7,573685,1363,0,noHate,0.2132617
2665,13866121_1,"I suggest you go away and get an education , New Grange , built in 3200bc is the oldest building in Europe .",13866121_1,592894,1391,0,noHate,0.2840187
2666,30601733_1,"i have french-german-spanish blood , but i have mostly french blood , my last name is french , as far as i know that ´ s all .",30601733_1,595378,1348,0,noHate,0.09432205
2667,30451625_7,I would n't take my kids there without some serious hardcore buddies .,30451625_7,577167,1388,0,noHate,0.2823153
2668,13446103_2,If we dont band together as is lost. let every white play his role in the big picture !!!!,13446103_2,581974,1347,0,noHate,0.38133928
2669,14030386_3,Absolute madness .,14030386_3,595966,1387,0,noHate,0.23693205
2670,14029332_1,"is anyone else fed up with people using the so called race card against you ? if so , tell us about it",14029332_1,590765,1387,0,noHate,0.2577864
2671,13342703_2,"They gave the guy who posted that video some trouble , did n't they ?!",13342703_2,577785,1345,0,noHate,0.23045729
2672,14435794_2,"The DC rally was organized by the National Alliance but lots of other groups and non-members were there as well , the Topeka rally was a joint WCotC/National Socialist rally .",14435794_2,573756,1375,0,noHate,0.049933225
2673,30483200_2,Arthur Kemp over exaggerates their role in almost every civilization .,30483200_2,734604,1354,0,noHate,0.17135191
2674,30518921_1,I've got the book sitting on my shelf - have n't read it it .,30518921_1,572219,1354,0,noHate,0.06325451
2675,30603400_1,I have always thought that the first order of business in a White Nationalist State Would be to teach our youth how to fight unarmed .,30603400_1,572149,1359,0,noHate,0.43292484
2676,13866649_1,We occasionally get people like jimmy coming here to SF to `` study '' us .,13866649_1,572554,1391,0,noHate,0.18821909
2677,14026227_1,No it is not accepted and it is pushed in our face by the joo run media time and time again but most people who dissaprove of mixed raced relationships just ignore the people involved .,14026227_1,595808,1387,0,noHate,0.19494127
2678,13456338_2,Check out the whole series ..,13456338_2,580989,1347,0,noHate,0.09349999
2679,13867457_3,Aragorn,13867457_3,579436,1391,0,noHate,0.042571098
2680,30776522_1,well what about WWI and the Armenian Genocide which the following video says was instigated by International jewish cabal : http://www.youtube.com/watch ? v = ttjNZ ... eature = related,30776522_1,577736,1354,0,noHate,0.44075993
2681,14072773_1,I have no idea .,14072773_1,572271,1383,0,noHate,0.038913604
2682,13856936_1,Save Ireland has a job he works for MSI are you saying their is a more important job than trying to stop the Immigration invasion into Ireland ?,13856936_1,591103,1391,1,hate,0.12074527
2683,30571599_17,"But to start ... if this is all you 'll have , I 'd go with something that you 'll trust your life to in every regard in and around your home .",30571599_17,576238,1359,0,noHate,0.100053675
2684,13455068_1,I'm looking forward to seeing the western media 's apartheid twist on this story whilst they ignore the racist pension and land reform and genocide .,13455068_1,572984,1396,0,noHate,0.33336502
2685,14106362_3,I already gave up on Gone With The Wind for the same reason .....,14106362_3,580556,1381,0,noHate,0.06960721
2686,30782193_2,They are nothing less than indoctrination centers designed to separate children from their parents and fill their minds with liberal propaganda .,30782193_2,608549,1362,0,noHate,0.24111827
2687,13639875_1,"how could you have a debate with a nigerian woman ! pity i was listening in , should have been a good laugh listening to that person trying to hold a civilised conversation",13639875_1,574043,1391,0,hate,0.32173705
2688,14019323_1,Sure sun media sucks off Israel but they are also the only Media that is willing to tell the truth about the dangers of Islam and call Natives on their B.S.,14019323_1,577037,1388,1,noHate,0.869457
2689,14099605_3,Beautiful place .,14099605_3,599118,1381,0,noHate,0.032499764
2690,13494117_2,Though Micronesians eat it by the gross .,13494117_2,580901,1395,0,noHate,0.44134977
2691,13867086_3,Aragorn,13867086_3,579436,1391,0,noHate,0.042571098
2692,13947186_1,"Leg, I 'd stay away from most places around Toronto .",13947186_1,580079,1388,0,noHate,0.14644457
2693,13595023_2,"Anyway , it 's worth watching .",13595023_2,572043,1393,0,noHate,0.08178399
2694,30631741_2,Great gun though !,30631741_2,572134,1359,0,noHate,0.08821299
2695,13864764_3,Onward !,13864764_3,591126,1391,0,noHate,0.017396988
2696,13478512_3,The ugly black will always be .... black !,13478512_3,576192,1346,0,hate,0.9235777
2697,30779379_2,There is nothing to add to this post ...,30779379_2,578223,1347,0,noHate,0.07635602
2698,31114067_1,"did Hitler not have a policy that only those with blue eyes would have lived ? brown hair was acceptable , only with blue eyes .",31114067_1,586704,1363,0,noHate,0.46207964
2699,30623737_1,Some anime is definitely an acquired taste ; kind of like watching those old kung fu movies ... the campiness becomes the attraction .,30623737_1,579195,1362,0,noHate,0.14962828
2700,14094392_2,- Karl,14094392_2,573535,1381,0,noHate,0.0407553
2701,14033722_1,Are you talking about acting civilized or actual racial mixing ?,14033722_1,572196,1387,0,noHate,0.32143226
2702,13481457_2,What would people say ?,13481457_2,572147,1346,0,noHate,0.04735005
2703,14298335_1,I'm down in so cal. in the riverside area in a small town called chino hills. im looking for some skins to hang out with male or female we just need to unite. haha,14298335_1,600140,1380,0,noHate,0.38619748
2704,14674527_2,I reported dozens of posts but who knows if anything was done .,14674527_2,614369,1371,0,noHate,0.15264694
2705,13586816_1,"Hello, Do you want to know how i think nationalism ?",13586816_1,589791,1393,0,noHate,0.10202037
2706,31402537_3,Just watch them at North America and they like all black sport players and their `` slang '' .,31402537_3,572176,1346,0,hate,0.6133239
2707,13843470_1,"These are the latest statistics , Ethnic groups : Irish 87.4 % , other white 7.5 % , Asian 1.3 % , black 1.1 % , mixed 1.1 % , unspecified 1.6 % ( 2006 census ) , so even if that seven percent was all poles , if you add up all the mud races , it would be equivalent .",13843470_1,572109,1391,0,hate,0.22178145
2708,13861569_1,i SEE UTV DID NOT POST MY COMMENTS TYPICAL SPREAD THE WORD THROUGHOUT IRELAND RUN THESE INVADERS OUT GO HOME AFGANIES WOULD YOU SEE US DOING THIS IN YOUR COUNTRY ??????????????????????????????????????????? ??,13861569_1,590349,1391,0,hate,0.46589994
2709,30664460_2,Apparently white people are the last to go out of their race for dating anyways !,30664460_2,597663,1362,0,noHate,0.53661436
2710,14412527_2,But get the eyes wide open and lets rock attitude ... most will back off and go away ..... been there with ya !,14412527_2,588128,1375,0,noHate,0.3216475
2711,30622613_5,The stores I went to had the non night sights model for $ 775 to $ 860 I paid $ 700 for the night sight model new because they had a sale on sigs .,30622613_5,575744,1359,0,noHate,0.09784301
2712,13059805_4,It seems to me that nature is taking out the trash .,13059805_4,579195,1345,0,noHate,0.23008731
2713,14301307_1,this video pretty much proves the local demographics .,14301307_1,572210,1380,0,noHate,0.09189065
2714,14077746_2,Russians .,14077746_2,575384,1383,0,noHate,0.10944363
2715,14064594_1,Id like to say something but I once heard `` if you have nothing good to say dont say anything at all '' .,14064594_1,575384,1383,0,noHate,0.2932185
2716,14426294_3,14 Athenian Warrior,14426294_3,595080,1375,0,noHate,0.02896951
2717,13856726_2,"To learn more , click here : www.jonasridgeway.com/tech2.html www.spiritual.com.au/astral.html www.astralweb.org www.near-death.com/experiences/cayce01.html www.astralvoyage.com/projection/index.html It would be pretty cool for teachers to tell White kids they go out-of-body every night .",13856726_2,592730,1391,0,noHate,0.37362581
2718,13494395_1,"Finns mixed with swedes and got blond hair and blue eyes , but ethnical finn look like tatar : dark hair , dark eyes , short height , round face .",13494395_1,584433,1395,1,noHate,0.20069997
2719,13462083_2,Those islamic disease tend to mimic Whites or copy White concepts in various forms and many of them are light skin and even looked like Whites .,13462083_2,573169,1346,0,noHate,0.53285784
2720,13458375_2,Those nogs in France do n't belong there and then they show how unruly they can be .,13458375_2,579408,1347,0,hate,0.46589994
2721,14675562_2,They can become some of the most anti-white people on earth .,14675562_2,577118,1371,3,noHate,0.7143426
2722,30627151_1,"you can talk gander mountain way down , they wanted 700 bucks for a glock 19 i told them they are 549 at acadamys and they matched it",30627151_1,578773,1359,0,noHate,0.17236261
2723,30462337_7,"If a 10th grade teacher says they 're grading from a rubric that says they 're grading based on grammar , spelling , sentence structure , and format only , they ca n't , in most cases , turn around and give you a failing grade for the assignment because they do n't like the content .",30462337_7,574434,1362,0,noHate,0.08205556
2724,31706120_1,Visit the used book stores in Riverside .,31706120_1,572462,1363,0,noHate,0.1171709
2725,14662719_3,Leave now .,14662719_3,572376,1371,0,noHate,0.120100014
2726,31783489_2,I see manialy Blood and Honour use it .,31783489_2,598671,1363,0,noHate,0.23299569
2727,14102598_2,Especially in this liberal area .,14102598_2,599109,1381,0,noHate,0.061297204
2728,13572056_1,"You should not be surprised , i have 2 swedish/finnish friends ... asian looks in women is a must ... so i am not surprised .",13572056_1,586752,1393,5,noHate,0.5312763
2729,14018187_1,I knew a girl in school who went out with one .,14018187_1,572617,1388,0,noHate,0.20016475
2730,30632791_5,"My mom says I ca n't play here any more if you 're not jewish . """,30632791_5,579418,1362,0,noHate,0.31255895
2731,30626462_3,"Revered for their intellectual depth , technical command and artistic beauty , Bach 's works include the Brandenburg concertos , the Goldberg Variations , the Partitas , the Well-Tempered Clavier , the Mass in B Minor , the St Matthew Passion , the St John Passion , the Magnificat , The Musical Offering , The Art of Fugue , the English and French Suites , the Sonatas and Partitas for solo violin , the Cello Suites , more than 200 surviving cantatas , and a similar number of organ works , including the celebrated Toccata and Fugue in D minor and Passacaglia and Fugue in C minor .",30626462_3,610258,1348,0,noHate,0.0040205983
2732,30654457_1,I'm going to play the black sheep here and say there 's nothing wrong with what he 's doing .,30654457_1,573509,1354,0,noHate,0.3826138
2733,13589166_2,Enough is enough .,13589166_2,586425,1393,0,noHate,0.038953464
2734,30773841_3,"So , bring her along slowly and she 'll more than likely see the light .",30773841_3,581613,1362,0,noHate,0.06633792
2735,14110041_2,BTW.Are you allread in the Texas site.I can send you an invite if you 're not.We 've got over a 100 members so far .,14110041_2,573736,1381,0,noHate,0.21825273
2736,14105331_2,-12oz,14105331_2,599829,1381,0,noHate,0.10253101
2737,30729170_1,all i can say is thank goodness i was n't educated in this country. i fear for our children i really do !,30729170_1,575176,1362,0,noHate,0.35697818
2738,14416429_2,The documentary `` Super Size Me '' will show you the true side effects of fast food .,14416429_2,577339,1375,0,noHate,0.11874662
2739,30616591_1,You will see much worse things in the future .,30616591_1,579079,1346,0,noHate,0.26289496
2740,13439833_1,It is no mere coincidence that the Liberal Party color is Blue .,13439833_1,576386,1347,0,relation,0.15343378
2741,14414465_4,When will people * * * * * * * wake up ?,14414465_4,573600,1375,0,relation,0.3220759
2742,12915702_2,Your courage and honestly are apprecated .,12915702_2,575999,1345,0,noHate,0.3551607
2743,14095048_1,"So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .",14095048_1,577427,1381,0,hate,0.66553557
2744,14104331_2,BTW TY for the compliment .,14104331_2,599565,1381,0,noHate,0.03821887
2745,14052893_1,"This is a video with pictures of old postcards of Gliwice ( Gleiwitz ) Upper Silesia , at the beginning of the video , and present day pictures of Gliwice ( Gleiwitz ) at the end of the video .",14052893_1,575982,1383,0,noHate,0.077733085
2746,14420291_2,Western Civilization Month is a mouth full and many of them are too stupid to get it ( or just not paying attention ) .,14420291_2,573817,1375,0,noHate,0.83785176
2747,13586421_4,The Stenbeck family also controls the Metro newspaper ( the one that you can find in many subways in big cities around the world ) .,13586421_4,581207,1393,0,noHate,0.07613388
2748,14093911_2,"I swear , you ca n't take us anywhere .....",14093911_2,598594,1381,0,noHate,0.2582321
2749,14058073_1,Our Polish-American reader stands with Donetsk !,14058073_1,575672,1383,0,noHate,0.121542364
2750,12848466_2,She is white .,12848466_2,575848,1346,0,noHate,0.17492683
